,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Tot_Mos_Species
1522,2007-08-07,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",PIPIENS,49, W BALMORAL AVE,25,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,3,0,2007,08,3
1523,2007-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS/RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,4,0,2007,08,4
1524,2007-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,2007,08,2
1525,2007-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",PIPIENS/RESTUANS,50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,2007,08,1
1526,2007-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",PIPIENS,50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,3,0,2007,08,3
1527,2007-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",PIPIENS/RESTUANS,14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,15,0,2007,08,15
1528,2007-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",PIPIENS,14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,10,0,2007,08,10
1529,2007-08-07,"South Vincennes Avenue, Chicago, IL, USA",PIPIENS/RESTUANS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,2007,08,2
1530,2007-08-07,"South Vincennes Avenue, Chicago, IL, USA",PIPIENS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,2007,08,2
1531,2007-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS/RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2007,08,6
1532,2007-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,5,0,2007,08,5
1533,2007-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,11,0,2007,08,11
1534,2007-08-07,"1100 South State Street, Chicago, IL 60605, USA",PIPIENS/RESTUANS,11, S STATE ST,92,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,24,0,2007,08,24
1535,2007-08-07,"1100 South State Street, Chicago, IL 60605, USA",PIPIENS,11, S STATE ST,92,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,16,0,2007,08,16
1536,2007-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",PIPIENS/RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,2007,08,2
1537,2007-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",PIPIENS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0,2007,08,3
1538,2007-08-07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",PIPIENS/RESTUANS,53, W AGATITE AVE,141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,08,1
1539,2007-08-07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",PIPIENS,53, W AGATITE AVE,141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,08,1
1540,2007-08-07,"4000 North Austin Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,5,0,2007,08,5
1541,2007-08-07,"4000 North Austin Avenue, Chicago, IL 60634, USA",PIPIENS,40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,5,0,2007,08,5
1542,2007-08-07,"Chicago, IL, USA",PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,13,0,2007,08,13
1543,2007-08-07,"Chicago, IL, USA",PIPIENS,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2007,08,14
1545,2007-08-07,"Chicago, IL, USA",Others,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2007,08,1
1546,2007-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",PIPIENS/RESTUANS,28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,2007,08,2
1547,2007-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",PIPIENS,28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,2007,08,2
1548,2007-08-07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",PIPIENS/RESTUANS,18, W FARWELL AVE,150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,13,0,2007,08,13
1549,2007-08-07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",PIPIENS,18, W FARWELL AVE,150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,3,0,2007,08,3
1550,2007-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,11,0,2007,08,11
1551,2007-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,2007,08,3
1552,2007-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",PIPIENS/RESTUANS,25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,2007,08,3
1553,2007-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",PIPIENS,25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,2007,08,3
1554,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",PIPIENS/RESTUANS,21, N LAWLER AVE,154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,10,0,2007,08,10
1555,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",RESTUANS,21, N LAWLER AVE,154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,2007,08,1
1556,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",PIPIENS,21, N LAWLER AVE,154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,13,0,2007,08,13
1557,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,29,0,2007,08,29
1558,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,2007,08,2
1559,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,22,0,2007,08,22
1560,2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,8,0,2007,08,8
1561,2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",PIPIENS,93, S DR MARTIN LUTHER KING JR DR,162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,7,1,2007,08,7
1562,2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",PIPIENS/RESTUANS,37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,13,0,2007,08,13
1563,2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",PIPIENS,37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,23,0,2007,08,23
1564,2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",PIPIENS/RESTUANS,45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0,2007,08,2
1565,2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",PIPIENS,45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,4,0,2007,08,4
1566,2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",PIPIENS/RESTUANS,40, N TRIPP AVE,1,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,2007,08,1
1567,2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",PIPIENS,40, N TRIPP AVE,1,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,2007,08,1
1568,2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",PIPIENS/RESTUANS,46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,2007,08,3
1569,2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",PIPIENS,46, N MILWAUKEE AVE,3,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,7,0,2007,08,7
1570,2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",PIPIENS/RESTUANS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,6,0,2007,08,6
1571,2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",PIPIENS,60, N AVONDALE AVE,6,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,17,0,2007,08,17
1572,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,29,0,2007,08,69
1574,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",RESTUANS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,0,2007,08,1
1575,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",PIPIENS,70, N MOSELL AVE,8,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,50,1,2007,08,70
1577,2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,26,0,2007,08,26
1578,2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",PIPIENS,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,23,0,2007,08,23
1579,2007-08-07,"2700 South Western Avenue, Chicago, IL 60608, USA",PIPIENS,27, S WESTERN AVE,34,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,1,0,2007,08,1
1580,2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,68, W BELDEN AVE,37,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,15,0,2007,08,15
1581,2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",PIPIENS,68, W BELDEN AVE,37,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,8,0,2007,08,8
1582,2007-08-07,"3000 West 18th Street, Chicago, IL 60608, USA",PIPIENS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,4,0,2007,08,4
1583,2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",PIPIENS/RESTUANS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,5,0,2007,08,5
1584,2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",RESTUANS,10, W 95TH ST,85,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,2007,08,2
1585,2007-08-07,"1000 South California Avenue, Chicago, IL 60612, USA",PIPIENS,10, S CALIFORNIA AVE,88,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,1,0,2007,08,1
1586,2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",PIPIENS/RESTUANS,96, S HOYNE AVE,161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,12,0,2007,08,12
1587,2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",PIPIENS,96, S HOYNE AVE,161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,9,0,2007,08,9
1588,2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",PIPIENS/RESTUANS,18, W LELAND AVE,219,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,3,0,2007,08,3
1589,2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",PIPIENS,18, W LELAND AVE,219,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,5,0,2007,08,5
1590,2007-08-07,"6400 West Strong Street, Chicago, IL, USA",PIPIENS/RESTUANS,64, W STRONG ST,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,29,0,2007,08,29
1591,2007-08-07,"6400 West Strong Street, Chicago, IL, USA",PIPIENS,64, W STRONG ST,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,44,1,2007,08,44
1592,2007-08-07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",PIPIENS/RESTUANS,12, W GREENLEAF AVE,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,2007,08,1
1593,2007-08-07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",PIPIENS/RESTUANS,10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,2007,08,1
1594,2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",PIPIENS/RESTUANS,20, E 111TH ST,84,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,6,0,2007,08,6
1595,2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",PIPIENS,20, E 111TH ST,84,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,5,0,2007,08,5
1596,2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",RESTUANS,33, N RUTHERFORD AVE,144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,2007,08,1
1597,2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",PIPIENS,33, N RUTHERFORD AVE,144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,8,0,2007,08,8
1598,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",PIPIENS/RESTUANS,11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,19,0,2007,08,19
1599,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",RESTUANS,11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,1,2007,08,1
1600,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",PIPIENS,11, S ARTESIAN AVE,160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,6,0,2007,08,6
1601,2007-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,33, W 104TH ST,95,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,2007,08,1
1602,2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",PIPIENS/RESTUANS,30, S HOYNE AVE,35,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,4,0,2007,08,4
1603,2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",RESTUANS,30, S HOYNE AVE,35,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0,2007,08,1
1604,2007-08-07,"4200 West 31st Street, Chicago, IL 60623, USA",PIPIENS/RESTUANS,42, W 31ST ST,36,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,2,0,2007,08,2
1605,2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",PIPIENS/RESTUANS,17, N PULASKI RD,39,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,18,0,2007,08,18
1606,2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",PIPIENS,17, N PULASKI RD,39,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,6,0,2007,08,6
1607,2007-08-07,"2200 West Pershing Road, Chicago, IL 60609, USA",PIPIENS/RESTUANS,22, W PERSHING RD,60,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,1,0,2007,08,1
1608,2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",PIPIENS/RESTUANS,22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,13,0,2007,08,13
1609,2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",PIPIENS,22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0,2007,08,9
1610,2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",PIPIENS/RESTUANS,52, W 63RD ST,65,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,29,0,2007,08,29
1611,2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",PIPIENS,52, W 63RD ST,65,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,4,0,2007,08,4
1612,2007-08-07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",PIPIENS,67, S KEDZIE AVE,66,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0,2007,08,7
1613,2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",PIPIENS/RESTUANS,73, S CICERO AVE,67,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,4,0,2007,08,4
1614,2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",PIPIENS,73, S CICERO AVE,67,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,2,0,2007,08,2
1615,2007-08-07,"2200 West 69th Street, Chicago, IL 60636, USA",PIPIENS/RESTUANS,22, W 69TH ST,69,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0,2007,08,5
1616,2007-08-07,"5200 South Nordica Avenue, Chicago, IL 60638, USA",PIPIENS/RESTUANS,52, S NORDICA,70,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,5,0,2007,08,5
1617,2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",PIPIENS/RESTUANS,10, E 67TH ST,73,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,18,0,2007,08,18
1618,2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",PIPIENS,10, E 67TH ST,73,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,9,0,2007,08,9
1619,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",PIPIENS/RESTUANS,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,39,0,2007,08,39
1620,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",RESTUANS,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,2007,08,3
1621,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",PIPIENS,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,45,0,2007,08,45
1622,2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",PIPIENS/RESTUANS,47, S CORNELL AVE,75,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,7,0,2007,08,7
1623,2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",PIPIENS,47, S CORNELL AVE,75,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,9,0,2007,08,9
1624,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",PIPIENS/RESTUANS,71, S SOUTH SHORE DR,79,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,2007,08,2
1625,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",RESTUANS,71, S SOUTH SHORE DR,79,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,2007,08,1
1626,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",PIPIENS,71, S SOUTH SHORE DR,79,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,2007,08,2
1627,2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",PIPIENS/RESTUANS,77, S EBERHART AVE,80,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,2007,08,2
1628,2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",PIPIENS,77, S EBERHART AVE,80,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2007,08,1
1629,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",PIPIENS/RESTUANS,40, S DEARBORN ST,81,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,8,0,2007,08,8
1630,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",RESTUANS,40, S DEARBORN ST,81,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,2,0,2007,08,2
1631,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",PIPIENS,40, S DEARBORN ST,81,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,7,0,2007,08,7
1632,2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",PIPIENS/RESTUANS,50, S UNION AVE,82,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,16,0,2007,08,16
1633,2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",PIPIENS,50, S UNION AVE,82,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,8,1,2007,08,8
1634,2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",PIPIENS/RESTUANS,79, S CHICAGO AVE,83,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,5,0,2007,08,5
1635,2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",PIPIENS,79, S CHICAGO AVE,83,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,0,2007,08,9
1636,2007-08-07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",PIPIENS/RESTUANS,52, S KOLMAR,114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,21,0,2007,08,21
1637,2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",PIPIENS/RESTUANS,63, W 64TH ST,155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,9,0,2007,08,9
1638,2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",PIPIENS,63, W 64TH ST,155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,2007,08,1
1639,2007-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA",PIPIENS/RESTUANS,37, S PULASKI RD,63,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,4,0,2007,08,4
1640,2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",PIPIENS/RESTUANS,82, E 138TH ST,97,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,18,0,2007,08,18
1641,2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",PIPIENS,82, E 138TH ST,97,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,26,0,2007,08,26
1642,2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",PIPIENS/RESTUANS,89, S MUSKEGON AVE,99,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,2007,08,1
1643,2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",PIPIENS,89, S MUSKEGON AVE,99,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,4,0,2007,08,4
1644,2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",PIPIENS/RESTUANS,98, S AVENUE G,100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,13,0,2007,08,13
1645,2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",PIPIENS,98, S AVENUE G,100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,10,0,2007,08,10
1646,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",PIPIENS/RESTUANS,10, S COTTAGE GROVE,102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,25,0,2007,08,25
1647,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",RESTUANS,10, S COTTAGE GROVE,102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,2007,08,1
1648,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",PIPIENS,10, S COTTAGE GROVE,102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,35,0,2007,08,35
1649,2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",PIPIENS/RESTUANS,58, N PULASKI RD,27,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,11,0,2007,08,11
1650,2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",PIPIENS,58, N PULASKI RD,27,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,2007,08,1
1651,2007-08-07,"West 37th Place, Chicago, IL, USA",PIPIENS/RESTUANS,81, W 37TH PL.,157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,2007,08,1
